"lat","lng","county"
30.0667,-81.65,"St. Johns County"
30.4333,-84.2833,"Leon County"
30.3961,-84.3556,"Leon County"
25.7667,-80.45,"Miami-Dade County"
25.7608,-80.8242,"Miami-Dade County"
27.7053,-82.4008,"Hillsborough County"
27.95,-82.45,"Hillsborough County"
28.1522,-82.7539,"Pinellas County"
25.0069,-80.5211,"Monroe County"
28.05,-82.3833,"Hillsborough County"
28.6242,-80.8169,"Brevard County"
28.1333,-81.3333,"Osceola County"
30.0058,-82.9975,"Lafayette County"
27.8,-81.1833,"Osceola County"
29.4081,-82.8189,"Levy County"
27.1006,-82.4364,"Sarasota County"
27.135,-81.3303,"Highlands County"
30.6167,-85.7167,"Washington County"
27.6528,-80.4031,"Indian River County"
27.5478,-81.7994,"Hardee County"
30.6333,-85.5833,"Washington County"
28.5175,-82.5756,"Hernando County"
26.0933,-80.3953,"Broward County"
26.7167,-80.05,"Palm Beach County"
26.7333,-80.05,"Palm Beach County"
30.1192,-85.2042,"Gulf County"
30.4392,-82.7847,"Hamilton County"
30.1667,-84.9167,"Liberty County"
28.0153,-81.7331,"Polk County"
30.7219,-84.8742,"Jackson County"
28.7333,-81.6,"Orange County"
31.9939,-83.3089,"Wilcox County"
31.9381,-83.3078,"Wilcox County"
34.3667,-84.9333,"Bartow County"
34.3408,-84.8347,"Bartow County"
31.1397,-83.423,"Cook County"
31.1167,-83.4167,"Cook County"
32.1833,-82.5667,"Montgomery County"
31.35,-83.2167,"Berrien County"
31.5339,-84.1489,"Dougherty County"
34.1667,-84.7333,"Bartow County"
34.165,-84.73,"Bartow County"
32.5833,-83.2333,"Twiggs County"
34.1014,-84.3506,"Fulton County"
34.4417,-83.5161,"Banks County"
32.0306,-84.2461,"Sumter County"
32.1025,-84.2667,"Sumter County"
32.2,-84.1333,"Macon County"
34.9167,-84.0167,"Union County"
33.5333,-82.3167,"Columbia County"
33.5572,-82.3369,"Columbia County"
31.7003,-83.6231,"Turner County"
33.9667,-83.3833,"Clarke County"
33.9167,-83.35,"Clarke County"
31.2333,-81.8667,"Brantley County"
33.8264,-84.4961,"Cobb County"
33.75,-84.3167,"DeKalb County"
33.75,-84.3833,"Fulton County"
34.0167,-83.8333,"Barrow County"
33.4667,-81.9667,"Richmond County"
30.9167,-84.5833,"Decatur County"
30.8228,-84.6175,"Decatur County"
34.3328,-84.4703,"Cherokee County"
33.05,-84.15,"Lamar County"
32.9847,-84.0881,"Lamar County"
31.8414,-82.3756,"Appling County"
34.9194,-84.8322,"Murray County"
32.15,-81.9667,"Evans County"
30.8333,-81.8333,"Camden County"
31.4833,-81.2167,"McIntosh County"
34.8544,-83.9444,"Union County"
31.2239,-84.5553,"Miller County"
34.8667,-84.3167,"Fannin County"
34.8833,-84.2833,"Fannin County"
34.3667,-83.0833,"Hart County"
34.2,-83.0333,"Elbert County"
32.45,-81.6667,"Bulloch County"
34.8667,-83.8167,"Union County"
32.9833,-84.0167,"Monroe County"
31.8333,-84.3667,"Terrell County"
32.3767,-81.6739,"Bulloch County"
31.1681,-81.5022,"Glynn County"
32.3178,-84.5203,"Marion County"
34.7833,-83.55,"Rabun County"
32.6525,-84.1858,"Taylor County"
33.3667,-81.95,"Richmond County"
32.6694,-83.7453,"Peach County"
33.15,-83.8833,"Monroe County"
30.8697,-84.2175,"Grady County"
34.4833,-84.9667,"Gordon County"
33.45,-82.65,"Warren County"
31.1903,-84.2036,"Mitchell County"
34.55,-83.4,"Stephens County"
34.7,-83.6333,"Habersham County"
31.8667,-81.6167,"Liberty County"
34.2072,-84.5039,"Cherokee County"
34.0667,-82.9833,"Elbert County"
34.3656,-83.2328,"Franklin County"
33.5972,-85.0806,"Carroll County"
34.6061,-84.7194,"Gordon County"
34.2042,-84.7925,"Bartow County"
34.1825,-84.7958,"Bartow County"
34.05,-85.35,"Polk County"
31.0458,-83.3917,"Cook County"
34.0589,-85.2339,"Polk County"
31.9578,-82.5172,"Jeff Davis County"
34.7667,-84.7833,"Murray County"
34.7583,-84.7642,"Murray County"
34.9,-85.2717,"Walker County"
34.9203,-85.2711,"Walker County"
34.8,-83.9,"Union County"
34.6158,-83.5428,"Habersham County"
32.1678,-81.9008,"Evans County"
34.8878,-83.3967,"Rabun County"
34.4503,-83.855,"Hall County"
34.5858,-83.7658,"White County"
32.5333,-81.2667,"Jasper County"
32.42,-83.3089,"Bleckley County"
31.1681,-84.7664,"Miller County"
32.5181,-84.9378,"Muscogee County"
32.45,-84.9833,"Muscogee County"
34.2625,-83.4894,"Banks County"
33.1,-84.4333,"Pike County"
31.0167,-83.8667,"Thomas County"
34.6333,-84.05,"Lumpkin County"
31.985,-83.7747,"Crisp County"
34.5181,-83.5286,"Habersham County"
33.5972,-83.8436,"Newton County"
33.55,-82.9,"Taliaferro County"
31.8453,-83.9408,"Worth County"
32.8667,-84.1,"Monroe County"
34.2286,-84.1281,"Forsyth County"
34.2167,-84.1667,"Forsyth County"
34.4397,-85.1033,"Floyd County"
31.7672,-84.7931,"Randolph County"
34.5069,-84.0208,"Lumpkin County"
33.9983,-84.7511,"Paulding County"
34.77,-84.8872,"Whitfield County"
34.1175,-83.3045,"Madison County"
32.6,-83.25,"Twiggs County"
31.3725,-81.4367,"McIntosh County"
31.7819,-84.4497,"Terrell County"
34.4206,-84.1039,"Dawson County"
34.35,-84.1333,"Dawson County"
33.7667,-84.3667,"Fulton County"
30.9772,-84.6367,"Decatur County"
34.7667,-84.2167,"Fannin County"
34.6833,-84.2833,"Gilmer County"
31.65,-81.85,"Wayne County"
31.7,-83.8833,"Worth County"
31.0167,-84.8833,"Seminole County"
31.0286,-84.8911,"Seminole County"
33.9378,-84.27,"DeKalb County"
33.75,-82.3333,"Lincoln County"
31.4889,-82.8206,"Coffee County"
33.7006,-84.7303,"Douglas County"
32.5997,-81.7078,"Screven County"
32.5575,-82.9036,"Laurens County"
32.5575,-82.9,"Laurens County"
32.5667,-83.0667,"Laurens County"
32.2003,-83.2058,"Dodge County"
33.3167,-83.4,"Putnam County"
32.19,-81.4153,"Effingham County"
31.5664,-84.7339,"Calhoun County"
34.1408,-82.855,"Elbert County"
34.6936,-84.4936,"Gilmer County"
33.875,-85.0008,"Paulding County"
31.4333,-81.6,"McIntosh County"
33.2631,-84.2842,"Spalding County"
34.4364,-84.7,"Gordon County"
33,-84.1,"Lamar County"
30.6908,-82.5633,"Clinch County"
30.8264,-82.3606,"Charlton County"
34.1167,-84.3167,"Fulton County"
31.7108,-83.2517,"Ben Hill County"
34.85,-84.5,"Gilmer County"
31.8833,-81.4167,"Liberty County"
34.9333,-85.35,"Walker County"
30.7997,-82.0314,"Charlton County"
30.74,-82.1278,"Charlton County"
33.0161,-83.9417,"Monroe County"
31.6,-85.05,"Clay County"
31.8694,-81.6236,"Liberty County"
32.5667,-83.8667,"Peach County"
33.2833,-85.1,"Heard County"
33.2758,-85.0992,"Heard County"
31.615,-85.0494,"Clay County"
34.3006,-83.86,"Hall County"
31.8967,-85.0375,"Quitman County"
34.9089,-83.4575,"Rabun County"
33.2261,-82.595,"Glascock County"
34.3167,-83.65,"Hall County"
31.9881,-81.9522,"Tattnall County"
32.6,-85.0833,"Lee County"
33.4667,-83.45,"Morgan County"
34.45,-85.2667,"Chattooga County"
33.3,-82.9333,"Hancock County"
33.9,-83.95,"Gwinnett County"
33.5667,-83.2167,"Greene County"
33.0286,-84.735,"Meriwether County"
33.25,-84.2667,"Spalding County"
32.7667,-84.8667,"Harris County"
32.75,-84.9333,"Harris County"
33.2333,-84.55,"Coweta County"
32.8333,-82.7167,"Washington County"
34.3517,-82.93,"Hart County"
34.3392,-82.8356,"Hart County"
32.2842,-83.4681,"Pulaski County"
31.8878,-82.5808,"Jeff Davis County"
34.6997,-83.7261,"White County"
32.0667,-82.9167,"Telfair County"
34.8667,-84.1167,"Union County"
33.3167,-82.0833,"Richmond County"
34.95,-83.7667,"Towns County"
34.8847,-83.7161,"Towns County"
34.5667,-85.1,"Floyd County"
33.1667,-84.9167,"Troup County"
31.2,-84.45,"Baker County"
31.0333,-82.7333,"Clinch County"
31.0767,-82.8003,"Clinch County"
32.8294,-83.2389,"Wilkinson County"
34.9667,-84.05,"Union County"
33.32,-83.8436,"Butts County"
34.4758,-84.4461,"Pickens County"
34.4833,-84.5,"Pickens County"
31.6081,-81.8797,"Wayne County"
31.65,-81.8333,"Wayne County"
31.5075,-81.8628,"Wayne County"
34.55,-84.25,"Dawson County"
33.5311,-84.3544,"Clayton County"
33.1139,-83.7881,"Jones County"
34.7833,-85.3667,"Walker County"
34.2333,-84.9453,"Bartow County"
32.7128,-82.5414,"Johnson County"
34.8531,-85.3142,"Walker County"
33.0536,-85.0317,"Troup County"
33.0333,-85.1,"Troup County"
31.0392,-83.0758,"Lanier County"
32.35,-85,"Russell County"
31.7633,-84.1869,"Lee County"
33.8167,-82.3833,"Lincoln County"
33.8706,-83.1136,"Oglethorpe County"
33.9333,-85.2667,"Polk County"
33.7764,-82.4714,"Lincoln County"
33.7244,-82.4675,"Lincoln County"
33.95,-82.5833,"Lincoln County"
34.9333,-83.6333,"Towns County"
33.9333,-84.7,"Cobb County"
33.0125,-82.3914,"Jefferson County"
31.7142,-81.7478,"Long County"
31.9297,-82.6792,"Telfair County"
32.0306,-84.7753,"Stewart County"
32.2025,-82.3306,"Toombs County"
33.8533,-84.5783,"Cobb County"
32.8386,-83.6203,"Bibb County"
32.8333,-83.6333,"Bibb County"
31.7417,-82.0025,"Wayne County"
31.0833,-82.5653,"Ware County"
33.95,-84.55,"Cobb County"
32.4567,-83.94,"Macon County"
32.3667,-83.9333,"Macon County"
31.1167,-83.7667,"Colquitt County"
34.2,-85.2667,"Floyd County"
34.2647,-83.5581,"Banks County"
33.4769,-84.0336,"Henry County"
32.85,-83.2167,"Wilkinson County"
32.0667,-82.9,"Telfair County"
32.15,-81.4,"Effingham County"
32.3956,-82.0608,"Candler County"
32.8089,-82.2372,"Emanuel County"
32.8753,-82.2156,"Burke County"
33.0831,-83.2497,"Baldwin County"
32.8703,-81.9672,"Jenkins County"
32.9333,-81.5,"Allendale County"
31.2742,-82.6047,"Ware County"
34.9167,-84.2833,"Fannin County"
34.9528,-84.3214,"Fannin County"
33.7833,-83.7167,"Walton County"
32.3175,-84.065,"Macon County"
33.3328,-83.6975,"Jasper County"
33.3167,-83.6833,"Jasper County"
31.5333,-84.6167,"Calhoun County"
31.6061,-84.6453,"Calhoun County"
34.8475,-84.235,"Fannin County"
31.1769,-83.7492,"Colquitt County"
34.9047,-83.4128,"Rabun County"
32.1739,-82.5956,"Montgomery County"
32.6089,-85.0756,"Harris County"
31.2739,-81.9197,"Brantley County"
31.15,-81.9833,"Brantley County"
31.1333,-83.2167,"Berrien County"
31.2644,-83.2392,"Berrien County"
30.9,-83.0833,"Lowndes County"
30.6711,-82.7514,"Echols County"
34.7333,-83.9167,"Lumpkin County"
32.5953,-81.4997,"Screven County"
33.3997,-84.915,"Coweta County"
33.3969,-84.8747,"Coweta County"
31.2897,-84.4158,"Baker County"
31.3833,-84.6167,"Baker County"
34.8167,-85.1333,"Catoosa County"
34.7,-84.2333,"Fannin County"
33.9483,-84.2219,"Gwinnett County"
34.9667,-84.0833,"Union County"
33.8167,-84.4833,"Cobb County"
34.5667,-84.7167,"Gordon County"
31.5953,-83.2472,"Irwin County"
31.3781,-82.1292,"Pierce County"
33.4139,-84.5958,"Fayette County"
31.2928,-82.8422,"Atkinson County"
31.1167,-84.15,"Mitchell County"
32.7833,-84.85,"Harris County"
31.9333,-82.3333,"Appling County"
30.6833,-83.6667,"Brooks County"
32.0467,-84.3711,"Sumter County"
34,-83.0167,"Oglethorpe County"
31.5167,-83.7833,"Worth County"
31.6953,-82.9239,"Coffee County"
32.0547,-84.5239,"Webster County"
32.2667,-84.4167,"Marion County"
30.7836,-83.5692,"Brooks County"
34.7,-84.7333,"Murray County"
34.5911,-84.9589,"Gordon County"
32.0869,-82.1178,"Tattnall County"
32.5333,-84.1,"Taylor County"
34.9003,-85.0667,"Catoosa County"
34.75,-85.5333,"Dade County"
34.7167,-83.75,"White County"
32.6319,-81.7722,"Screven County"
34.2414,-85.1583,"Floyd County"
34.165,-85.2583,"Floyd County"
30.5167,-82.0333,"Charlton County"
30.7167,-81.55,"Nassau County"
32.9744,-82.8045,"Washington County"
31.3981,-81.2808,"McIntosh County"
34.6647,-83.7342,"White County"
32,-81.2667,"Chatham County"
32,-80.85,"Chatham County"
31.4833,-82.0167,"Wayne County"
33.5636,-83.0767,"Greene County"
33.2725,-82.9669,"Hancock County"
33.2833,-82.9833,"Hancock County"
32.3589,-81.312,"Effingham County"
34.7833,-84.3,"Gilmer County"
30.7644,-82.9,"Echols County"
32.45,-81.7833,"Bulloch County"
32.4414,-82.2181,"Emanuel County"
34.6833,-84.0167,"Union County"
34.7592,-84.1078,"Fannin County"
34.4547,-85.39,"Chattooga County"
33.3333,-84.2833,"Spalding County"
31.7078,-82.1969,"Appling County"
34.0864,-83.9833,"Gwinnett County"
32.5806,-82.3822,"Emanuel County"
34.9667,-84.2167,"Fannin County"
32.7322,-81.6178,"Screven County"
32.6864,-84.5208,"Talbot County"
33.7667,-85.3,"Haralson County"
34.4167,-84.3833,"Pickens County"
34.0861,-84.9828,"Bartow County"
32.9642,-84.2303,"Upson County"
32.8669,-84.2653,"Upson County"
30.9139,-83.8611,"Thomas County"
33.4506,-82.4822,"McDuffie County"
31.4461,-83.4767,"Tift County"
34.95,-83.6333,"Towns County"
34.5786,-83.3319,"Stephens County"
34.8,-83.7,"Towns County"
34.7128,-83.3519,"Habersham County"
34.8667,-85.0333,"Catoosa County"
32.0167,-80.85,"Chatham County"
34.7206,-83.7219,"White County"
33.6167,-83.0833,"Greene County"
33.8722,-83.5358,"Oconee County"
30.8333,-83.3,"Lowndes County"
30.85,-83.2333,"Lowndes County"
30.8056,-83.2736,"Lowndes County"
31.4833,-81.35,"McIntosh County"
32.2167,-82.4167,"Toombs County"
32.1083,-83.8289,"Dooly County"
34.3108,-84.5375,"Cherokee County"
32.6094,-83.6164,"Houston County"
33.4028,-82.6222,"Warren County"
33.7264,-82.7058,"Wilkes County"
33.8731,-83.4361,"Oconee County"
31.1,-81.7333,"Camden County"
31.2514,-82.3128,"Pierce County"
33.0714,-82.0072,"Burke County"
32.8861,-85.1839,"Troup County"
33.5,-84.9167,"Carroll County"
31.355,-82.9339,"Atkinson County"
33.9275,-83.7261,"Barrow County"
33.9664,-83.2911,"Clarke County"
30.9592,-81.7072,"Camden County"
32.9783,-84.5983,"Meriwether County"
30.7167,-84.8667,"Seminole County"
34.1097,-84.515,"Cherokee County"
34.9333,-83.85,"Towns County"
42.9536,-112.8253,"Bingham County"
42.4167,-113.5833,"Cassia County"
42.1167,-113.65,"Cassia County"
44.4,-115.9833,"Valley County"
42.7986,-112.8036,"Power County"
42.8572,-112.88,"Power County"
43.3572,-115.4522,"Elmore County"
42.5031,-112.5758,"Power County"
43.6356,-113.2997,"Butte County"
44.4167,-112.65,"Clark County"
43.5936,-115.9236,"Elmore County"
44.0708,-111.4564,"Fremont County"
43.8,-115.1333,"Elmore County"
43.8,-115.1167,"Elmore County"
43.8,-115.1167,"Elmore County"
47.25,-115.8,"Shoshone County"
47.2533,-115.9203,"Shoshone County"
44.05,-114.4667,"Custer County"
42.7167,-111.9,"Caribou County"
44.05,-113.8,"Custer County"
47.9803,-116.5594,"Kootenai County"
43.4669,-114.2578,"Blaine County"
48.35,-116.8,"Bonner County"
42.3353,-111.385,"Bear Lake County"
45.1333,-115.3167,"Valley County"
43.6167,-114.8833,"Camas County"
44.5,-111.2667,"Fremont County"
48.6167,-116.95,"Bonner County"
43.1917,-112.3453,"Bingham County"
43,-111.7167,"Caribou County"
43.0833,-114.9333,"Gooding County"
42.9544,-115.0131,"Gooding County"
42.05,-114.4667,"Twin Falls County"
43.4,-115.5833,"Elmore County"
43.7667,-116.1167,"Boise County"
43.7383,-116.2022,"Ada County"
43.5253,-116.0542,"Ada County"
43.8333,-115.3333,"Elmore County"
43.5686,-116.21,"Ada County"
44.3667,-114.7333,"Custer County"
48.6928,-116.3103,"Boundary County"
48.7,-116.3167,"Boundary County"
42.1667,-114.1667,"Cassia County"
43.9167,-115.75,"Boise County"
46.8761,-116.3992,"Latah County"
42.1333,-113.35,"Cassia County"
44.7333,-116.8167,"Washington County"
44.8364,-116.8981,"Washington County"
42.8819,-115.8017,"Owyhee County"
42.6,-114.7667,"Twin Falls County"
42.6006,-114.7453,"Twin Falls County"
46.6333,-115.5,"Clearwater County"
42.5414,-112.9997,"Power County"
47.5333,-115.8,"Shoshone County"
42.5333,-113.7833,"Cassia County"
42.5189,-113.8028,"Cassia County"
44.4,-112.1833,"Clark County"
48.0864,-116.0572,"Bonner County"
43.6667,-116.6833,"Canyon County"
43.6175,-116.6919,"Canyon County"
44.0333,-112.25,"Jefferson County"
44.5733,-116.6753,"Washington County"
45.4833,-115.3333,"Idaho County"
43.2833,-113.95,"Blaine County"
44.5228,-116.0481,"Valley County"
44.5167,-116.05,"Valley County"
42.5503,-114.8661,"Twin Falls County"
42.2333,-114.8833,"Twin Falls County"
43.9592,-115.8453,"Boise County"
44.5036,-114.2397,"Custer County"
42.85,-111.9167,"Caribou County"
43.9778,-113.8292,"Custer County"
48.15,-116.1667,"Bonner County"
47.0111,-116.2558,"Shoshone County"
43.8167,-111.0833,"Teton County"
44.2667,-114.4833,"Custer County"
43.85,-111.2667,"Teton County"
42.6667,-117,"Owyhee County"
45.0833,-114.2333,"Lemhi County"
45.1167,-114.35,"Lemhi County"
47.6822,-116.7967,"Kootenai County"
42.7167,-111.55,"Caribou County"
48.5,-116.8667,"Bonner County"
46.15,-115.45,"Idaho County"
43.5833,-114.2167,"Blaine County"
46.0167,-116.3333,"Idaho County"
46.0336,-116.3919,"Idaho County"
44.7442,-116.4325,"Adams County"
46.2333,-116.4833,"Lewis County"
43.4628,-113.56,"Butte County"
44.7,-114.05,"Lemhi County"
44.15,-115.9667,"Boise County"
46.3833,-116.6667,"Nez Perce County"
45.0833,-116.7,"Adams County"
44.3167,-115.6333,"Valley County"
44.4667,-115.5667,"Valley County"
44.4622,-115.5817,"Valley County"
46.8,-116.5667,"Latah County"
47.7333,-116.4833,"Kootenai County"
43.5764,-116.7475,"Canyon County"
45,-116.6333,"Adams County"
43.75,-116.1,"Boise County"
46.65,-116.25,"Clearwater County"
47.1333,-116.9167,"Benewah County"
43.0333,-116.7667,"Owyhee County"
45.5525,-115.4606,"Idaho County"
45.5697,-115.4528,"Idaho County"
43.6,-114.6833,"Camas County"
42.4261,-112.1253,"Bannock County"
43.7306,-111.1125,"Teton County"
44.2436,-112.2006,"Clark County"
44.1833,-112.9333,"Clark County"
42.6833,-114.25,"Jerome County"
46.5022,-116.3217,"Clearwater County"
44.4167,-112.6,"Clark County"
45.8356,-115.4611,"Idaho County"
46.7822,-116.1797,"Clearwater County"
43.3,-115.7833,"Elmore County"
43.8544,-116.4664,"Gem County"
47.5689,-116.2531,"Shoshone County"
43.3428,-114.79,"Camas County"
43.3167,-114.75,"Camas County"
42.55,-116.9667,"Owyhee County"
48.2833,-116.95,"Bonner County"
43.6167,-115.25,"Elmore County"
43.8833,-111.1167,"Teton County"
46.0931,-115.5356,"Idaho County"
47.1167,-116.3667,"Benewah County"
46.8167,-115.9,"Clearwater County"
45.1167,-114.35,"Lemhi County"
43.0425,-112.4144,"Bingham County"
46.3833,-116.0833,"Clearwater County"
43.8722,-114.6542,"Blaine County"
44.1011,-115.9694,"Boise County"
42.9667,-116,"Elmore County"
42.3833,-111.0667,"Bear Lake County"
42.4667,-111.3833,"Bear Lake County"
45.5394,-113.9275,"Lemhi County"
45.5469,-113.9258,"Lemhi County"
43.6,-114.35,"Blaine County"
42.9403,-115.3231,"Elmore County"
42.5872,-111.7275,"Caribou County"
47.35,-115.7167,"Shoshone County"
43.0175,-116.1772,"Owyhee County"
43.8167,-111.3333,"Teton County"
45.9414,-116.1175,"Idaho County"
45.8333,-115.9333,"Idaho County"
42.3833,-115.8833,"Owyhee County"
43.05,-111.3667,"Bonneville County"
43.1333,-111.4333,"Bonneville County"
46.15,-116.2667,"Idaho County"
43.9667,-115.85,"Boise County"
43.7186,-113.5472,"Custer County"
43.2833,-116.55,"Owyhee County"
42.1,-113.2,"Cassia County"
42.8667,-114.85,"Gooding County"
42.8114,-114.9239,"Gooding County"
43.5186,-114.3025,"Blaine County"
43.5667,-114.3333,"Blaine County"
43.9664,-112.2642,"Jefferson County"
43.65,-111.5667,"Madison County"
42.5972,-114.1378,"Jerome County"
46.6311,-115.8086,"Clearwater County"
46.6131,-115.7989,"Clearwater County"
42.9419,-111.4361,"Caribou County"
42.25,-113.7,"Cassia County"
43.2994,-115.0733,"Camas County"
42.1628,-112.6489,"Oneida County"
42.3528,-114.5739,"Twin Falls County"
43.6058,-116.9211,"Owyhee County"
48.25,-116.3,"Bonner County"
48.3167,-116.3333,"Bonner County"
42.8,-115.7,"Owyhee County"
43.7828,-113.0033,"Butte County"
43.8383,-115.8319,"Boise County"
43.7167,-116,"Boise County"
43.5139,-112.0125,"Bonneville County"
43.3456,-111.7847,"Bonneville County"
44.2333,-113.6167,"Custer County"
42.9333,-115.55,"Owyhee County"
44.5667,-116.4667,"Adams County"
42.7972,-112.2567,"Bannock County"
43.4,-111.3,"Bonneville County"
44.4189,-111.3714,"Fremont County"
42.7325,-114.5192,"Jerome County"
44.7,-113.35,"Lemhi County"
44.0333,-111.8167,"Fremont County"
46.23,-116.0339,"Lewis County"
47.5339,-116.1222,"Shoshone County"
43.6842,-114.3603,"Blaine County"
44.4,-111.8833,"Clark County"
44.4333,-111.7333,"Clark County"
42.8333,-113.7833,"Lincoln County"
46.15,-115.9833,"Idaho County"
46.0714,-115.9336,"Idaho County"
46.0983,-115.8875,"Idaho County"
43.4833,-116.4167,"Ada County"
43.4833,-116.35,"Ada County"
44.7,-111.3667,"Fremont County"
47.95,-116.5,"Bonner County"
44.6667,-115.55,"Valley County"
45.1333,-116.6333,"Adams County"
46.4228,-116.8111,"Nez Perce County"
42.6194,-112.0067,"Bannock County"
44.6867,-113.3689,"Lemhi County"
44.6831,-113.3622,"Lemhi County"
44.6667,-113.5167,"Lemhi County"
44.8667,-113.55,"Lemhi County"
46.4167,-117.0333,"Nez Perce County"
46.375,-116.9981,"Nez Perce County"
46.4167,-117.0167,"Nez Perce County"
42.1231,-111.3133,"Bear Lake County"
43.2833,-115.3833,"Elmore County"
43.55,-115.65,"Elmore County"
44.5667,-114.8333,"Custer County"
47.25,-117.0167,"Benewah County"
44.0828,-115.6186,"Boise County"
44.0833,-115.5667,"Boise County"
44.0833,-115.5667,"Boise County"
42.55,-117,"Owyhee County"
45.5333,-116.3,"Idaho County"
43.9178,-113.6153,"Custer County"
43.95,-113.6667,"Custer County"
43.25,-114.35,"Blaine County"
43.2833,-114.3833,"Blaine County"
42.2,-112.2667,"Oneida County"
42.2917,-113.3042,"Cassia County"
42.3061,-113.3689,"Cassia County"
43.05,-113.55,"Minidoka County"
42.6681,-112.9981,"Power County"
44.5664,-113.8953,"Lemhi County"
44.8872,-116.1047,"Valley County"
42.6522,-112.1936,"Bannock County"
42.6333,-112.2333,"Bannock County"
43.7686,-111.9642,"Madison County"
43.6167,-116.4167,"Ada County"
44.6167,-116.4333,"Adams County"
44.7189,-115.015,"Custer County"
43.4,-112.8333,"Bingham County"
42.5333,-114.1167,"Jerome County"
42.7833,-113.6667,"Minidoka County"
42.6769,-113.5022,"Minidoka County"
42.3167,-111.3,"Bear Lake County"
43.9333,-115.6667,"Boise County"
44.0303,-112.5667,"Jefferson County"
46.1667,-114.8833,"Idaho County"
46.1333,-114.9167,"Idaho County"
46.7281,-116.9558,"Latah County"
43.1261,-115.7119,"Elmore County"
43.8333,-112.4167,"Jefferson County"
47.4661,-115.8114,"Shoshone County"
43.2167,-116.5667,"Owyhee County"
42.0264,-115.3597,"Owyhee County"
47.6333,-115.8667,"Shoshone County"
42.5333,-114.2,"Twin Falls County"
43.5833,-116.5667,"Canyon County"
43.6167,-116.5833,"Canyon County"
43.6039,-116.5753,"Canyon County"
43.6333,-115.8,"Boise County"
44.9714,-116.2933,"Adams County"
46.2333,-116.2333,"Lewis County"
46.2325,-116.243,"Lewis County"
45.9167,-114.8333,"Idaho County"
45.4833,-113.9667,"Lemhi County"
42.2342,-113.8981,"Cassia County"
44.0333,-114.8333,"Custer County"
46.0833,-115.5167,"Idaho County"
44.1758,-116.2828,"Gem County"
44.1333,-116.2833,"Gem County"
46.4833,-116.2667,"Clearwater County"
42.2833,-112.0167,"Franklin County"
46.6167,-115.6333,"Clearwater County"
43.35,-111.2167,"Bonneville County"
42.2333,-111.4,"Bear Lake County"
43.8022,-116.9442,"Canyon County"
42.6117,-113.7628,"Minidoka County"
44.0764,-116.9311,"Payette County"
43.0667,-116.2833,"Owyhee County"
42.75,-112.0333,"Caribou County"
43.9167,-114.0167,"Custer County"
46.15,-115.6,"Idaho County"
43.3086,-114.0667,"Blaine County"
46.4922,-115.8006,"Clearwater County"
47.4833,-115.8,"Shoshone County"
46.5,-115.8,"Clearwater County"
43.4667,-115.3167,"Elmore County"
47.3111,-116.9544,"Benewah County"
42.8917,-112.4086,"Bannock County"
42.875,-112.4469,"Bannock County"
43.5667,-111.6167,"Bonneville County"
43.6333,-116.7,"Canyon County"
44.0833,-111.2333,"Fremont County"
46.9603,-116.855,"Latah County"
46.51,-114.7111,"Idaho County"
43.6333,-116.0833,"Ada County"
43.5064,-115.5717,"Elmore County"
42.0933,-111.8825,"Franklin County"
42.0667,-111.85,"Franklin County"
47.6428,-115.9172,"Shoshone County"
48.5833,-116.8667,"Bonner County"
48.3511,-116.8353,"Bonner County"
46.8667,-116.8167,"Latah County"
47.7,-115.9833,"Shoshone County"
43.55,-112.95,"Butte County"
43.6167,-115.7333,"Elmore County"
45.7875,-115.1994,"Idaho County"
45.7075,-115.3444,"Idaho County"
46.3333,-116.55,"Nez Perce County"
43.8333,-111.9,"Madison County"
43.8167,-111.7833,"Madison County"
43.8083,-111.7892,"Madison County"
43.2064,-116.7494,"Owyhee County"
44.2167,-111.6333,"Fremont County"
43.0517,-114.155,"Lincoln County"
42.1833,-116.1333,"Owyhee County"
43.6761,-111.9125,"Jefferson County"
45.3542,-116.395,"Idaho County"
43.6333,-111.7833,"Jefferson County"
43.5667,-111.5667,"Bonneville County"
42.5139,-112.875,"Power County"
47.35,-115.6667,"Shoshone County"
44.95,-115,"Valley County"
44.7333,-116.0833,"Valley County"
42.3667,-114.9667,"Twin Falls County"
43.6667,-116.05,"Boise County"
45.9183,-114.8303,"Idaho County"
42.6042,-113.7575,"Minidoka County"
42.8,-113.5667,"Minidoka County"
43.9517,-111.6789,"Fremont County"
47.3164,-116.5789,"Benewah County"
43.8667,-111.75,"Madison County"
45.2,-113.8667,"Lemhi County"
45.1731,-113.8856,"Lemhi County"
42.4833,-114.8333,"Twin Falls County"
48.2942,-116.5628,"Bonner County"
44.5333,-115.1,"Custer County"
46.0081,-114.8442,"Idaho County"
43.6167,-115.1667,"Elmore County"
42.9383,-114.4169,"Lincoln County"
45.3767,-114.2775,"Lemhi County"
43.0167,-116.7333,"Owyhee County"
43.0022,-116.8317,"Owyhee County"
45.6333,-116.2833,"Idaho County"
44.2964,-112.4094,"Clark County"
45.15,-115.3167,"Valley County"
43.4833,-115.5333,"Elmore County"
42.6514,-111.5833,"Caribou County"
43.4833,-114.8167,"Camas County"
44.3606,-112.1864,"Clark County"
47.9667,-116.8667,"Kootenai County"
43.0667,-112.6833,"Bingham County"
43.8167,-116.2833,"Gem County"
44.2208,-114.9347,"Custer County"
44.9,-115.3333,"Valley County"
42.05,-112.65,"Oneida County"
